x1,x2,x3,y_pred
3.330330330330330213e+00,2.830330330330330213e+00,3.330330330330330546e-01,6.328978978978978986e+00
3.334334334334334127e+00,2.834334334334334127e+00,3.334334334334334571e-01,6.334784784784783795e+00
3.338338338338338485e+00,2.838338338338338485e+00,3.338338338338338596e-01,6.340590590590591269e+00
3.342342342342342398e+00,2.842342342342342398e+00,3.342342342342342620e-01,6.346396396396396966e+00
3.346346346346346312e+00,2.846346346346346312e+00,3.346346346346346645e-01,6.352202202202202663e+00
3.350350350350350226e+00,2.850350350350350226e+00,3.350350350350350670e-01,6.358008008008007472e+00
3.354354354354354140e+00,2.854354354354354140e+00,3.354354354354354140e-01,6.363813813813813169e+00
3.358358358358358497e+00,2.858358358358358497e+00,3.358358358358358720e-01,6.369619619619620643e+00
3.362362362362362411e+00,2.862362362362362411e+00,3.362362362362362189e-01,6.375425425425426340e+00
3.366366366366366325e+00,2.866366366366366325e+00,3.366366366366366769e-01,6.381231231231231149e+00
3.370370370370370239e+00,2.870370370370370239e+00,3.370370370370370239e-01,6.387037037037036846e+00
3.374374374374374153e+00,2.874374374374374153e+00,3.374374374374374819e-01,6.392842842842842543e+00
3.378378378378378510e+00,2.878378378378378510e+00,3.378378378378378288e-01,6.398648648648649129e+00
3.382382382382382424e+00,2.882382382382382424e+00,3.382382382382382868e-01,6.404454454454454826e+00
3.386386386386386338e+00,2.886386386386386338e+00,3.386386386386386338e-01,6.410260260260260523e+00
3.390390390390390252e+00,2.890390390390390252e+00,3.390390390390390918e-01,6.416066066066066220e+00
3.394394394394394165e+00,2.894394394394394165e+00,3.394394394394394388e-01,6.421871871871871029e+00
3.398398398398398523e+00,2.898398398398398523e+00,3.398398398398398967e-01,6.427677677677678503e+00
3.402402402402402437e+00,2.902402402402402437e+00,3.402402402402402437e-01,6.433483483483484200e+00
3.406406406406406351e+00,2.906406406406406351e+00,3.406406406406406462e-01,6.439289289289289009e+00
3.410410410410410265e+00,2.910410410410410265e+00,3.410410410410410487e-01,6.445095095095094706e+00
3.414414414414414178e+00,2.914414414414414178e+00,3.414414414414414511e-01,6.450900900900900403e+00
3.418418418418418536e+00,2.918418418418418536e+00,3.418418418418418536e-01,6.456706706706707877e+00
3.422422422422422450e+00,2.922422422422422450e+00,3.422422422422422561e-01,6.462512512512512686e+00
3.426426426426426364e+00,2.926426426426426364e+00,3.426426426426426586e-01,6.468318318318318383e+00
3.430430430430430278e+00,2.930430430430430278e+00,3.430430430430430611e-01,6.474124124124124080e+00
3.434434434434434635e+00,2.934434434434434635e+00,3.434434434434434635e-01,6.479929929929930665e+00
3.438438438438438549e+00,2.938438438438438549e+00,3.438438438438438660e-01,6.485735735735736363e+00
3.442442442442442463e+00,2.942442442442442463e+00,3.442442442442442685e-01,6.491541541541542060e+00
3.446446446446446377e+00,2.946446446446446377e+00,3.446446446446446710e-01,6.497347347347347757e+00
3.450450450450450290e+00,2.950450450450450290e+00,3.450450450450450735e-01,6.503153153153152566e+00
3.454454454454454648e+00,2.954454454454454648e+00,3.454454454454454759e-01,6.508958958958959151e+00
3.458458458458458562e+00,2.958458458458458562e+00,3.458458458458458784e-01,6.514764764764765737e+00
3.462462462462462476e+00,2.962462462462462476e+00,3.462462462462462254e-01,6.520570570570571434e+00
3.466466466466466390e+00,2.966466466466466390e+00,3.466466466466466834e-01,6.526376376376376243e+00
3.470470470470470303e+00,2.970470470470470303e+00,3.470470470470470303e-01,6.532182182182181940e+00
3.474474474474474661e+00,2.974474474474474661e+00,3.474474474474474883e-01,6.537987987987988525e+00
3.478478478478478575e+00,2.978478478478478575e+00,3.478478478478478353e-01,6.543793793793794222e+00
3.482482482482482489e+00,2.982482482482482489e+00,3.482482482482482933e-01,6.549599599599599919e+00
3.486486486486486402e+00,2.986486486486486402e+00,3.486486486486486402e-01,6.555405405405405617e+00
3.490490490490490316e+00,2.990490490490490316e+00,3.490490490490490982e-01,6.561211211211211314e+00
3.494494494494494674e+00,2.994494494494494674e+00,3.494494494494494452e-01,6.567017017017017011e+00
3.498498498498498588e+00,2.998498498498498588e+00,3.498498498498499032e-01,6.572822822822823596e+00
3.502502502502502502e+00,3.002502502502502502e+00,3.502502502502502502e-01,6.578628628628629293e+00
3.506506506506506415e+00,3.006506506506506415e+00,3.506506506506507082e-01,6.584434434434434102e+00
3.510510510510510329e+00,3.010510510510510329e+00,3.510510510510510551e-01,6.590240240240239800e+00
3.514514514514514687e+00,3.014514514514514687e+00,3.514514514514515131e-01,6.596046046046046385e+00
3.518518518518518601e+00,3.018518518518518601e+00,3.518518518518518601e-01,6.601851851851852970e+00
3.522522522522522515e+00,3.022522522522522515e+00,3.522522522522523181e-01,6.607657657657657779e+00
3.526526526526526428e+00,3.026526526526526428e+00,3.526526526526526650e-01,6.613463463463463476e+00
3.530530530530530342e+00,3.030530530530530342e+00,3.530530530530531230e-01,6.619269269269269174e+00
3.534534534534534700e+00,3.034534534534534700e+00,3.534534534534534700e-01,6.625075075075075759e+00
3.538538538538538614e+00,3.038538538538538614e+00,3.538538538538538170e-01,6.630880880880881456e+00
3.542542542542542527e+00,3.042542542542542527e+00,3.542542542542542749e-01,6.636686686686687153e+00
3.546546546546546441e+00,3.046546546546546441e+00,3.546546546546546219e-01,6.642492492492492850e+00
3.550550550550550355e+00,3.050550550550550355e+00,3.550550550550550799e-01,6.648298298298297659e+00
3.554554554554554713e+00,3.054554554554554713e+00,3.554554554554554269e-01,6.654104104104104245e+00
3.558558558558558627e+00,3.058558558558558627e+00,3.558558558558558849e-01,6.659909909909910830e+00
3.562562562562562540e+00,3.062562562562562540e+00,3.562562562562562318e-01,6.665715715715716527e+00
3.566566566566566454e+00,3.066566566566566454e+00,3.566566566566566898e-01,6.671521521521521336e+00
3.570570570570570368e+00,3.070570570570570368e+00,3.570570570570570368e-01,6.677327327327327033e+00
3.574574574574574726e+00,3.074574574574574726e+00,3.574574574574574948e-01,6.683133133133133619e+00
3.578578578578578639e+00,3.078578578578578639e+00,3.578578578578578417e-01,6.688938938938939316e+00
3.582582582582582553e+00,3.082582582582582553e+00,3.582582582582582997e-01,6.694744744744745013e+00
3.586586586586586467e+00,3.086586586586586467e+00,3.586586586586586467e-01,6.700550550550550710e+00
3.590590590590590381e+00,3.090590590590590381e+00,3.590590590590591047e-01,6.706356356356356407e+00
3.594594594594594739e+00,3.094594594594594739e+00,3.594594594594594517e-01,6.712162162162162105e+00
3.598598598598598652e+00,3.098598598598598652e+00,3.598598598598599096e-01,6.717967967967968690e+00
3.602602602602602566e+00,3.102602602602602566e+00,3.602602602602602566e-01,6.723773773773774387e+00
3.606606606606606480e+00,3.106606606606606480e+00,3.606606606606607146e-01,6.729579579579579196e+00
3.610610610610610394e+00,3.110610610610610394e+00,3.610610610610610616e-01,6.735385385385384893e+00
3.614614614614614752e+00,3.114614614614614752e+00,3.614614614614615196e-01,6.741191191191191479e+00
3.618618618618618665e+00,3.118618618618618665e+00,3.618618618618618665e-01,6.746996996996998064e+00
3.622622622622622579e+00,3.122622622622622579e+00,3.622622622622623245e-01,6.752802802802802873e+00
3.626626626626626493e+00,3.126626626626626493e+00,3.626626626626626715e-01,6.758608608608608570e+00
3.630630630630630407e+00,3.130630630630630407e+00,3.630630630630631295e-01,6.764414414414414267e+00
3.634634634634634764e+00,3.134634634634634764e+00,3.634634634634634764e-01,6.770220220220220853e+00
3.638638638638638678e+00,3.138638638638638678e+00,3.638638638638639344e-01,6.776026026026026550e+00
3.642642642642642592e+00,3.142642642642642592e+00,3.642642642642642814e-01,6.781831831831832247e+00
3.646646646646646506e+00,3.146646646646646506e+00,3.646646646646646284e-01,6.787637637637637944e+00
3.650650650650650419e+00,3.150650650650650419e+00,3.650650650650650864e-01,6.793443443443442753e+00
3.654654654654654777e+00,3.154654654654654777e+00,3.654654654654654333e-01,6.799249249249249338e+00
3.658658658658658691e+00,3.158658658658658691e+00,3.658658658658658913e-01,6.805055055055055924e+00
3.662662662662662605e+00,3.162662662662662605e+00,3.662662662662662383e-01,6.810860860860861621e+00
3.666666666666666519e+00,3.166666666666666519e+00,3.666666666666666963e-01,6.816666666666666430e+00
3.670670670670670432e+00,3.170670670670670432e+00,3.670670670670670432e-01,6.822472472472472127e+00
3.674674674674674790e+00,3.174674674674674790e+00,3.674674674674675012e-01,6.828278278278278712e+00
3.678678678678678704e+00,3.178678678678678704e+00,3.678678678678678482e-01,6.834084084084084409e+00
3.682682682682682618e+00,3.182682682682682618e+00,3.682682682682683062e-01,6.839889889889890107e+00
3.686686686686686532e+00,3.186686686686686532e+00,3.686686686686686532e-01,6.845695695695695804e+00
3.690690690690690445e+00,3.190690690690690445e+00,3.690690690690691111e-01,6.851501501501501501e+00
3.694694694694694803e+00,3.194694694694694803e+00,3.694694694694694581e-01,6.857307307307307198e+00
3.698698698698698717e+00,3.198698698698698717e+00,3.698698698698699161e-01,6.863113113113113783e+00
3.702702702702702631e+00,3.202702702702702631e+00,3.702702702702702631e-01,6.868918918918919481e+00
3.706706706706706544e+00,3.206706706706706544e+00,3.706706706706707211e-01,6.874724724724724290e+00
3.710710710710710902e+00,3.210710710710710902e+00,3.710710710710710680e-01,6.880530530530529987e+00
3.714714714714714816e+00,3.214714714714714816e+00,3.714714714714715260e-01,6.886336336336336572e+00
3.718718718718718730e+00,3.218718718718718730e+00,3.718718718718718730e-01,6.892142142142143157e+00
3.722722722722722644e+00,3.222722722722722644e+00,3.722722722722723310e-01,6.897947947947947966e+00
3.726726726726726557e+00,3.226726726726726557e+00,3.726726726726726779e-01,6.903753753753753664e+00
3.730730730730730915e+00,3.230730730730730915e+00,3.730730730730731359e-01,6.909559559559559361e+00
3.734734734734734829e+00,3.234734734734734829e+00,3.734734734734734829e-01,6.915365365365365946e+00
3.738738738738738743e+00,3.238738738738738743e+00,3.738738738738739409e-01,6.921171171171171643e+00
3.742742742742742657e+00,3.242742742742742657e+00,3.742742742742742879e-01,6.926976976976977340e+00
3.746746746746746570e+00,3.246746746746746570e+00,3.746746746746747458e-01,6.932782782782783038e+00
3.750750750750750928e+00,3.250750750750750928e+00,3.750750750750750928e-01,6.938588588588587847e+00
3.754754754754754842e+00,3.254754754754754842e+00,3.754754754754754398e-01,6.944394394394394432e+00
3.758758758758758756e+00,3.258758758758758756e+00,3.758758758758758978e-01,6.950200200200201017e+00
3.762762762762762669e+00,3.262762762762762669e+00,3.762762762762762447e-01,6.956006006006006714e+00
3.766766766766766583e+00,3.266766766766766583e+00,3.766766766766767027e-01,6.961811811811811523e+00
3.770770770770770941e+00,3.270770770770770941e+00,3.770770770770770497e-01,6.967617617617617221e+00
3.774774774774774855e+00,3.274774774774774855e+00,3.774774774774775077e-01,6.973423423423423806e+00
3.778778778778778769e+00,3.278778778778778769e+00,3.778778778778778547e-01,6.979229229229229503e+00
3.782782782782782682e+00,3.282782782782782682e+00,3.782782782782783126e-01,6.985035035035035200e+00
3.786786786786786596e+00,3.286786786786786596e+00,3.786786786786786596e-01,6.990840840840840897e+00
3.790790790790790954e+00,3.290790790790790954e+00,3.790790790790791176e-01,6.996646646646646595e+00
3.794794794794794868e+00,3.294794794794794868e+00,3.794794794794794646e-01,7.002452452452452292e+00
3.798798798798798781e+00,3.298798798798798781e+00,3.798798798798799226e-01,7.008258258258258877e+00
3.802802802802802695e+00,3.302802802802802695e+00,3.802802802802802695e-01,7.014064064064064574e+00
3.806806806806806609e+00,3.306806806806806609e+00,3.806806806806807275e-01,7.019869869869869383e+00
3.810810810810810967e+00,3.310810810810810967e+00,3.810810810810810745e-01,7.025675675675675080e+00
3.814814814814814881e+00,3.314814814814814881e+00,3.814814814814815325e-01,7.031481481481481666e+00
3.818818818818818794e+00,3.318818818818818794e+00,3.818818818818818794e-01,7.037287287287288251e+00
3.822822822822822708e+00,3.322822822822822708e+00,3.822822822822823374e-01,7.043093093093093060e+00
3.826826826826826622e+00,3.326826826826826622e+00,3.826826826826826844e-01,7.048898898898898757e+00
3.830830830830830980e+00,3.330830830830830980e+00,3.830830830830831424e-01,7.054704704704704454e+00
3.834834834834834894e+00,3.334834834834834894e+00,3.834834834834834894e-01,7.060510510510511040e+00
3.838838838838838807e+00,3.338838838838838807e+00,3.838838838838839473e-01,7.066316316316316737e+00
3.842842842842842721e+00,3.342842842842842721e+00,3.842842842842842943e-01,7.072122122122122434e+00
3.846846846846846635e+00,3.346846846846846635e+00,3.846846846846847523e-01,7.077927927927928131e+00
3.850850850850850993e+00,3.350850850850850993e+00,3.850850850850850993e-01,7.083733733733732940e+00
3.854854854854854906e+00,3.354854854854854906e+00,3.854854854854855573e-01,7.089539539539539525e+00
3.858858858858858820e+00,3.358858858858858820e+00,3.858858858858859042e-01,7.095345345345346111e+00
3.862862862862862734e+00,3.362862862862862734e+00,3.862862862862862512e-01,7.101151151151151808e+00
3.866866866866866648e+00,3.366866866866866648e+00,3.866866866866867092e-01,7.106956956956956617e+00
3.870870870870871006e+00,3.370870870870871006e+00,3.870870870870870561e-01,7.112762762762762314e+00
3.874874874874874919e+00,3.374874874874874919e+00,3.874874874874875141e-01,7.118568568568568899e+00
3.878878878878878833e+00,3.378878878878878833e+00,3.878878878878878611e-01,7.124374374374374597e+00
3.882882882882882747e+00,3.382882882882882747e+00,3.882882882882883191e-01,7.130180180180180294e+00
3.886886886886886661e+00,3.386886886886886661e+00,3.886886886886886661e-01,7.135985985985985991e+00
3.890890890890891018e+00,3.390890890890891018e+00,3.890890890890891241e-01,7.141791791791791688e+00
3.894894894894894932e+00,3.394894894894894932e+00,3.894894894894894710e-01,7.147597597597597385e+00
3.898898898898898846e+00,3.398898898898898846e+00,3.898898898898899290e-01,7.153403403403403971e+00
3.902902902902902760e+00,3.402902902902902760e+00,3.902902902902902760e-01,7.159209209209209668e+00
3.906906906906906674e+00,3.406906906906906674e+00,3.906906906906907340e-01,7.165015015015014477e+00
3.910910910910911031e+00,3.410910910910911031e+00,3.910910910910910809e-01,7.170820820820820174e+00
3.914914914914914945e+00,3.414914914914914945e+00,3.914914914914915389e-01,7.176626626626626759e+00
3.918918918918918859e+00,3.418918918918918859e+00,3.918918918918918859e-01,7.182432432432433345e+00
3.922922922922922773e+00,3.422922922922922773e+00,3.922922922922923439e-01,7.188238238238238154e+00
3.926926926926926686e+00,3.426926926926926686e+00,3.926926926926926908e-01,7.194044044044043851e+00
3.930930930930931044e+00,3.430930930930931044e+00,3.930930930930931488e-01,7.199849849849849548e+00
3.934934934934934958e+00,3.434934934934934958e+00,3.934934934934934958e-01,7.205655655655656133e+00
3.938938938938938872e+00,3.438938938938938872e+00,3.938938938938939538e-01,7.211461461461461830e+00
3.942942942942942786e+00,3.442942942942942786e+00,3.942942942942943008e-01,7.217267267267267528e+00
3.946946946946947143e+00,3.446946946946947143e+00,3.946946946946947588e-01,7.223073073073073225e+00
3.950950950950951057e+00,3.450950950950951057e+00,3.950950950950951057e-01,7.228878878878878034e+00
3.954954954954954971e+00,3.454954954954954971e+00,3.954954954954955637e-01,7.234684684684684619e+00
3.958958958958958885e+00,3.458958958958958885e+00,3.958958958958959107e-01,7.240490490490491204e+00
3.962962962962962798e+00,3.462962962962962798e+00,3.962962962962963687e-01,7.246296296296296902e+00
3.966966966966967156e+00,3.466966966966967156e+00,3.966966966966967156e-01,7.252102102102101711e+00
3.970970970970971070e+00,3.470970970970971070e+00,3.970970970970970626e-01,7.257907907907907408e+00
3.974974974974974984e+00,3.474974974974974984e+00,3.974974974974975206e-01,7.263713713713713993e+00
3.978978978978978898e+00,3.478978978978978898e+00,3.978978978978978676e-01,7.269519519519519690e+00
3.982982982982982811e+00,3.482982982982982811e+00,3.982982982982983255e-01,7.275325325325325387e+00
3.986986986986987169e+00,3.486986986986987169e+00,3.986986986986986725e-01,7.281131131131131085e+00
3.990990990990991083e+00,3.490990990990991083e+00,3.990990990990991305e-01,7.286936936936936782e+00
3.994994994994994997e+00,3.494994994994994997e+00,3.994994994994994775e-01,7.292742742742742479e+00
3.998998998998998911e+00,3.498998998998998911e+00,3.998998998998999355e-01,7.298548548548549064e+00
4.003003003003002824e+00,3.503003003003002824e+00,4.003003003003002824e-01,7.304354354354353873e+00
4.007007007007007182e+00,3.507007007007007182e+00,4.007007007007007404e-01,7.310160160160160459e+00
4.011011011011010652e+00,3.511011011011011096e+00,4.011011011011010874e-01,7.315965965965965268e+00
4.015015015015015010e+00,3.515015015015015010e+00,4.015015015015015454e-01,7.321771771771771853e+00
4.019019019019019368e+00,3.519019019019018923e+00,4.019019019019018923e-01,7.327577577577578438e+00
4.023023023023022837e+00,3.523023023023022837e+00,4.023023023023023503e-01,7.333383383383382359e+00
4.027027027027027195e+00,3.527027027027027195e+00,4.027027027027026973e-01,7.339189189189189833e+00
4.031031031031030665e+00,3.531031031031031109e+00,4.031031031031031553e-01,7.344994994994994642e+00
4.035035035035035023e+00,3.535035035035035023e+00,4.035035035035035023e-01,7.350800800800801227e+00
4.039039039039039380e+00,3.539039039039038936e+00,4.039039039039039602e-01,7.356606606606606924e+00
4.043043043043042850e+00,3.543043043043042850e+00,4.043043043043043072e-01,7.362412412412411733e+00
4.047047047047047208e+00,3.547047047047047208e+00,4.047047047047047652e-01,7.368218218218219207e+00
4.051051051051050678e+00,3.551051051051051122e+00,4.051051051051051122e-01,7.374024024024023127e+00
4.055055055055055035e+00,3.555055055055055035e+00,4.055055055055055702e-01,7.379829829829829713e+00
4.059059059059059393e+00,3.559059059059058949e+00,4.059059059059059171e-01,7.385635635635636298e+00
4.063063063063062863e+00,3.563063063063062863e+00,4.063063063063063751e-01,7.391441441441440219e+00
4.067067067067067221e+00,3.567067067067067221e+00,4.067067067067067221e-01,7.397247247247247692e+00
4.071071071071070691e+00,3.571071071071071135e+00,4.071071071071071801e-01,7.403053053053052501e+00
4.075075075075075048e+00,3.575075075075075048e+00,4.075075075075075270e-01,7.408858858858859087e+00
4.079079079079079406e+00,3.579079079079078962e+00,4.079079079079078740e-01,7.414664664664664784e+00
4.083083083083082876e+00,3.583083083083082876e+00,4.083083083083083320e-01,7.420470470470469593e+00
4.087087087087087234e+00,3.587087087087087234e+00,4.087087087087086790e-01,7.426276276276277066e+00
4.091091091091090703e+00,3.591091091091091148e+00,4.091091091091091370e-01,7.432082082082081875e+00
4.095095095095095061e+00,3.595095095095095061e+00,4.095095095095094839e-01,7.437887887887887572e+00
4.099099099099099419e+00,3.599099099099098975e+00,4.099099099099099419e-01,7.443693693693694158e+00
4.103103103103102889e+00,3.603103103103102889e+00,4.103103103103102889e-01,7.449499499499498967e+00
4.107107107107107247e+00,3.607107107107107247e+00,4.107107107107107469e-01,7.455305305305305552e+00
4.111111111111110716e+00,3.611111111111111160e+00,4.111111111111110938e-01,7.461111111111110361e+00
4.115115115115115074e+00,3.615115115115115074e+00,4.115115115115115518e-01,7.466916916916916946e+00
4.119119119119119432e+00,3.619119119119118988e+00,4.119119119119118988e-01,7.472722722722723532e+00
4.123123123123122902e+00,3.623123123123122902e+00,4.123123123123123568e-01,7.478528528528527453e+00
4.127127127127127260e+00,3.627127127127127260e+00,4.127127127127127038e-01,7.484334334334334926e+00
4.131131131131130729e+00,3.631131131131131173e+00,4.131131131131131617e-01,7.490140140140139735e+00
4.135135135135135087e+00,3.635135135135135087e+00,4.135135135135135087e-01,7.495945945945946320e+00
4.139139139139139445e+00,3.639139139139139001e+00,4.139139139139139667e-01,7.501751751751752018e+00
4.143143143143142915e+00,3.643143143143142915e+00,4.143143143143143137e-01,7.507557557557556827e+00
4.147147147147147273e+00,3.647147147147147273e+00,4.147147147147147717e-01,7.513363363363364300e+00
4.151151151151150742e+00,3.651151151151151186e+00,4.151151151151151186e-01,7.519169169169168221e+00
4.155155155155155100e+00,3.655155155155155100e+00,4.155155155155155766e-01,7.524974974974974806e+00
4.159159159159159458e+00,3.659159159159159014e+00,4.159159159159159236e-01,7.530780780780781392e+00
4.163163163163162928e+00,3.663163163163162928e+00,4.163163163163163816e-01,7.536586586586585312e+00
4.167167167167167285e+00,3.667167167167167285e+00,4.167167167167167285e-01,7.542392392392392786e+00
4.171171171171170755e+00,3.671171171171171199e+00,4.171171171171171865e-01,7.548198198198197595e+00
4.175175175175175113e+00,3.675175175175175113e+00,4.175175175175175335e-01,7.554004004004004180e+00
4.179179179179179471e+00,3.679179179179179027e+00,4.179179179179179915e-01,7.559809809809809877e+00
4.183183183183182940e+00,3.683183183183182940e+00,4.183183183183183385e-01,7.565615615615614686e+00
4.187187187187187298e+00,3.687187187187187298e+00,4.187187187187186854e-01,7.571421421421422160e+00
4.191191191191190768e+00,3.691191191191191212e+00,4.191191191191191434e-01,7.577227227227226969e+00
4.195195195195195126e+00,3.695195195195195126e+00,4.195195195195194904e-01,7.583033033033032666e+00
4.199199199199199484e+00,3.699199199199199040e+00,4.199199199199199484e-01,7.588838838838839251e+00
4.203203203203202953e+00,3.703203203203202953e+00,4.203203203203202953e-01,7.594644644644644060e+00
4.207207207207207311e+00,3.707207207207207311e+00,4.207207207207207533e-01,7.600450450450450646e+00
4.211211211211210781e+00,3.711211211211211225e+00,4.211211211211211003e-01,7.606256256256255455e+00
4.215215215215215139e+00,3.715215215215215139e+00,4.215215215215215583e-01,7.612062062062062040e+00
4.219219219219219497e+00,3.719219219219219053e+00,4.219219219219219053e-01,7.617867867867868625e+00
4.223223223223223854e+00,3.723223223223223410e+00,4.223223223223223632e-01,7.623673673673673434e+00
4.227227227227227324e+00,3.727227227227227324e+00,4.227227227227227102e-01,7.629479479479480020e+00
4.231231231231230794e+00,3.731231231231231238e+00,4.231231231231231682e-01,7.635285285285284829e+00
4.235235235235235152e+00,3.735235235235235152e+00,4.235235235235235152e-01,7.641091091091091414e+00
4.239239239239239510e+00,3.739239239239239065e+00,4.239239239239239732e-01,7.646896896896897111e+00
4.243243243243243867e+00,3.743243243243243423e+00,4.243243243243243201e-01,7.652702702702702808e+00
4.247247247247247337e+00,3.747247247247247337e+00,4.247247247247247781e-01,7.658508508508509394e+00
4.251251251251250807e+00,3.751251251251251251e+00,4.251251251251251251e-01,7.664314314314313314e+00
4.255255255255255165e+00,3.755255255255255165e+00,4.255255255255255831e-01,7.670120120120119900e+00
4.259259259259259522e+00,3.759259259259259078e+00,4.259259259259259300e-01,7.675925925925926485e+00
4.263263263263263880e+00,3.763263263263263436e+00,4.263263263263263880e-01,7.681731731731732182e+00
4.267267267267267350e+00,3.767267267267267350e+00,4.267267267267267350e-01,7.687537537537537879e+00
4.271271271271270820e+00,3.771271271271271264e+00,4.271271271271271930e-01,7.693343343343342688e+00
4.275275275275275177e+00,3.775275275275275177e+00,4.275275275275275400e-01,7.699149149149149274e+00
4.279279279279279535e+00,3.779279279279279091e+00,4.279279279279279979e-01,7.704954954954954971e+00
4.283283283283283893e+00,3.783283283283283449e+00,4.283283283283283449e-01,7.710760760760760668e+00
4.287287287287287363e+00,3.787287287287287363e+00,4.287287287287288029e-01,7.716566566566567253e+00
4.291291291291290833e+00,3.791291291291291277e+00,4.291291291291291499e-01,7.722372372372372062e+00
4.295295295295295190e+00,3.795295295295295190e+00,4.295295295295294968e-01,7.728178178178177760e+00
4.299299299299299548e+00,3.799299299299299104e+00,4.299299299299299548e-01,7.733983983983984345e+00
4.303303303303303906e+00,3.803303303303303462e+00,4.303303303303303018e-01,7.739789789789790042e+00
4.307307307307307376e+00,3.807307307307307376e+00,4.307307307307307598e-01,7.745595595595595739e+00
4.311311311311310845e+00,3.811311311311311290e+00,4.311311311311311067e-01,7.751401401401400548e+00
4.315315315315315203e+00,3.815315315315315203e+00,4.315315315315315647e-01,7.757207207207207134e+00
4.319319319319319561e+00,3.819319319319319117e+00,4.319319319319319117e-01,7.763013013013013719e+00
4.323323323323323919e+00,3.823323323323323475e+00,4.323323323323323697e-01,7.768818818818818528e+00
4.327327327327327389e+00,3.827327327327327389e+00,4.327327327327327167e-01,7.774624624624625113e+00
4.331331331331330858e+00,3.831331331331331302e+00,4.331331331331331747e-01,7.780430430430429922e+00
4.335335335335335216e+00,3.835335335335335216e+00,4.335335335335335216e-01,7.786236236236234731e+00
4.339339339339339574e+00,3.839339339339339130e+00,4.339339339339339796e-01,7.792042042042042205e+00
4.343343343343343932e+00,3.843343343343343488e+00,4.343343343343343266e-01,7.797847847847847902e+00
4.347347347347347402e+00,3.847347347347347402e+00,4.347347347347347846e-01,7.803653653653653599e+00
4.351351351351350871e+00,3.851351351351351315e+00,4.351351351351351315e-01,7.809459459459458408e+00
4.355355355355355229e+00,3.855355355355355229e+00,4.355355355355355895e-01,7.815265265265264105e+00
4.359359359359359587e+00,3.859359359359359143e+00,4.359359359359359365e-01,7.821071071071071579e+00
4.363363363363363945e+00,3.863363363363363501e+00,4.363363363363363945e-01,7.826876876876877276e+00
4.367367367367367414e+00,3.867367367367367414e+00,4.367367367367367414e-01,7.832682682682682085e+00
4.371371371371370884e+00,3.871371371371371328e+00,4.371371371371371994e-01,7.838488488488487782e+00
4.375375375375375242e+00,3.875375375375375242e+00,4.375375375375375464e-01,7.844294294294293479e+00
4.379379379379379600e+00,3.879379379379379156e+00,4.379379379379380044e-01,7.850100100100100065e+00
4.383383383383383958e+00,3.883383383383383514e+00,4.383383383383383514e-01,7.855905905905905762e+00
4.387387387387387427e+00,3.887387387387387427e+00,4.387387387387388094e-01,7.861711711711711459e+00
4.391391391391390897e+00,3.891391391391391341e+00,4.391391391391391563e-01,7.867517517517517156e+00
4.395395395395395255e+00,3.895395395395395255e+00,4.395395395395396143e-01,7.873323323323321965e+00
4.399399399399399613e+00,3.899399399399399169e+00,4.399399399399399613e-01,7.879129129129129439e+00
4.403403403403403971e+00,3.903403403403403527e+00,4.403403403403403082e-01,7.884934934934935136e+00
4.407407407407407440e+00,3.907407407407407440e+00,4.407407407407407662e-01,7.890740740740739945e+00
4.411411411411410910e+00,3.911411411411411354e+00,4.411411411411411132e-01,7.896546546546545642e+00
4.415415415415415268e+00,3.915415415415415268e+00,4.415415415415415712e-01,7.902352352352351339e+00
4.419419419419419626e+00,3.919419419419419182e+00,4.419419419419419182e-01,7.908158158158158813e+00
4.423423423423423984e+00,3.923423423423423539e+00,4.423423423423423761e-01,7.913963963963963621e+00
4.427427427427427453e+00,3.927427427427427453e+00,4.427427427427427231e-01,7.919769769769769319e+00
4.431431431431430923e+00,3.931431431431431367e+00,4.431431431431431811e-01,7.925575575575575016e+00
4.435435435435435281e+00,3.935435435435435281e+00,4.435435435435435281e-01,7.931381381381379825e+00
4.439439439439439639e+00,3.939439439439439195e+00,4.439439439439439861e-01,7.937187187187187298e+00
4.443443443443443996e+00,3.943443443443443552e+00,4.443443443443443330e-01,7.942992992992992995e+00
4.447447447447447466e+00,3.947447447447447466e+00,4.447447447447447910e-01,7.948798798798798693e+00
4.451451451451450936e+00,3.951451451451451380e+00,4.451451451451451380e-01,7.954604604604603502e+00
4.455455455455455294e+00,3.955455455455455294e+00,4.455455455455455960e-01,7.960410410410409199e+00
4.459459459459459651e+00,3.959459459459459651e+00,4.459459459459459429e-01,7.966216216216216672e+00
4.463463463463464009e+00,3.963463463463463565e+00,4.463463463463464009e-01,7.972022022022022369e+00
4.467467467467467479e+00,3.967467467467467479e+00,4.467467467467467479e-01,7.977827827827827178e+00
4.471471471471470949e+00,3.971471471471471393e+00,4.471471471471472059e-01,7.983633633633632876e+00
4.475475475475475307e+00,3.975475475475475307e+00,4.475475475475475529e-01,7.989439439439438573e+00
4.479479479479479664e+00,3.979479479479479664e+00,4.479479479479480108e-01,7.995245245245245158e+00
4.483483483483484022e+00,3.983483483483483578e+00,4.483483483483483578e-01,8.001051051051051743e+00
4.487487487487487492e+00,3.987487487487487492e+00,4.487487487487488158e-01,8.006856856856856552e+00
4.491491491491490962e+00,3.991491491491491406e+00,4.491491491491491628e-01,8.012662662662661361e+00
